epoch,optimizer_steps,train_negative_mc_log_posterior_per_path,validation_suffix_nll_per_exposure,validation_prefix_cluster_entropy,validation_prior_attention_diagonal,validation_prefix_posterior_attention_diagonal,mean_matrix_hyperprior_penalty,mean_abs_mean_matrix_minus_identity,minimum_mean_matrix_eigenvalue,maximum_mean_matrix_eigenvalue,gradient_norm,degrees_of_freedom,train_samples,validation_samples,uses_local_w_parameters,uses_elbo,uses_lal_logic,w_is_integrated_by_monte_carlo
80,80,36.01921081542969,3.7263920307159424,0.34605321288108826,0.4177934527397156,0.4176957309246063,3.107250213623047,0.2168714851140976,0.1414884626865387,4.821985721588135,6.2525858879089355,20,4,16,False,False,False,True
85,85,35.990535736083984,3.7309465408325195,0.34269073605537415,0.41547343134880066,0.41602253913879395,3.223722457885742,0.21571198105812073,0.13778230547904968,4.8906121253967285,7.017149925231934,20,4,16,False,False,False,True
90,90,35.44155502319336,3.7093281745910645,0.3465888500213623,0.41054415702819824,0.4112032651901245,3.38482666015625,0.21995490789413452,0.13155901432037354,5.025810241699219,6.203974723815918,20,4,16,False,False,False,True
95,95,35.373008728027344,3.7032103538513184,0.33795782923698425,0.4050748944282532,0.4055659770965576,3.5563182830810547,0.2262454628944397,0.12588518857955933,5.19126033782959,8.98633098602295,20,4,16,False,False,False,True
100,100,35.42346954345703,3.7214624881744385,0.32819128036499023,0.4001303017139435,0.4002054035663605,3.7056407928466797,0.23240065574645996,0.12425592541694641,5.354727745056152,9.012264251708984,20,4,16,False,False,False,True
105,105,35.322235107421875,3.716606378555298,0.3350764811038971,0.3967147767543793,0.39626169204711914,3.8129520416259766,0.2360616773366928,0.124274343252182,5.462687969207764,7.657240867614746,20,4,16,False,False,False,True
110,110,35.312355041503906,3.7234609127044678,0.3349335193634033,0.39369872212409973,0.3927410840988159,3.894624710083008,0.23908796906471252,0.12475890666246414,5.538593292236328,11.590415954589844,20,4,16,False,False,False,True
115,115,35.1091194152832,3.722377300262451,0.3356565833091736,0.39078301191329956,0.3898652493953705,3.979846954345703,0.24244128167629242,0.12606681883335114,5.6142449378967285,8.948904037475586,20,4,16,False,False,False,True
120,120,34.91336441040039,3.7445247173309326,0.3364242911338806,0.3898181915283203,0.388891339302063,4.044727325439453,0.24398556351661682,0.12204672396183014,5.651454448699951,3.749387264251709,20,4,16,False,False,False,True
125,125,34.740264892578125,3.747720718383789,0.3327966332435608,0.3896240293979645,0.3889867663383484,4.11258602142334,0.24452424049377441,0.11690915375947952,5.687078952789307,3.0509936809539795,20,4,16,False,False,False,True
130,130,34.62542724609375,3.7344107627868652,0.32487601041793823,0.3892357647418976,0.3887154459953308,4.180505752563477,0.24399997293949127,0.11331066489219666,5.706777095794678,2.8354239463806152,20,4,16,False,False,False,True
135,135,34.863136291503906,3.7372241020202637,0.32297858595848083,0.3893531262874603,0.38890159130096436,4.249053955078125,0.24294042587280273,0.10867287963628769,5.724724292755127,24.414098739624023,20,4,16,False,False,False,True
140,140,34.7010383605957,3.777858018875122,0.32919856905937195,0.3892391622066498,0.38879916071891785,4.315204620361328,0.24239502847194672,0.10574451833963394,5.741428852081299,13.309202194213867,20,4,16,False,False,False,True
