epoch,optimizer_steps,train_negative_mc_log_posterior_per_path,validation_suffix_nll_per_exposure,validation_prefix_cluster_entropy,validation_prior_attention_diagonal,validation_prefix_posterior_attention_diagonal,mean_matrix_hyperprior_penalty,mean_abs_mean_matrix_minus_identity,minimum_mean_matrix_eigenvalue,maximum_mean_matrix_eigenvalue,gradient_norm,degrees_of_freedom,train_samples,validation_samples,uses_local_w_parameters,uses_elbo,uses_lal_logic,w_is_integrated_by_monte_carlo
135,135,38.050132751464844,3.742596387863159,0.3392704725265503,0.2229759246110916,0.2212463617324829,11.302177429199219,0.41003134846687317,0.014359544962644577,7.721016883850098,1.5490460395812988,20,4,16,False,False,False,True
140,140,37.90853500366211,3.7331087589263916,0.3406640887260437,0.22171366214752197,0.2200268656015396,11.538190841674805,0.4098525643348694,0.012648768723011017,7.719507694244385,1.6996047496795654,20,4,16,False,False,False,True
145,145,37.66687774658203,3.717710494995117,0.344018816947937,0.22065475583076477,0.2190263569355011,11.753673553466797,0.40948808193206787,0.011195925995707512,7.732632160186768,1.5326391458511353,20,4,16,False,False,False,True
150,150,37.57487869262695,3.705310106277466,0.34685584902763367,0.21912012994289398,0.21754008531570435,11.951108932495117,0.40986695885658264,0.010452975519001484,7.760224342346191,1.6001204252243042,20,4,16,False,False,False,True
155,155,37.440921783447266,3.6952197551727295,0.34900784492492676,0.21763615310192108,0.21615833044052124,12.129384994506836,0.4105452597141266,0.010067461058497429,7.792596340179443,1.5258458852767944,20,4,16,False,False,False,True
160,160,37.284698486328125,3.6852571964263916,0.35117417573928833,0.21648447215557098,0.21518094837665558,12.28817367553711,0.4107598662376404,0.00974731333553791,7.815227508544922,1.4800145626068115,20,4,16,False,False,False,True
165,165,37.154869079589844,3.671539783477783,0.35579824447631836,0.21637655794620514,0.21526159346103668,12.425090789794922,0.40924859046936035,0.009559467434883118,7.823799133300781,1.4763420820236206,20,4,16,False,False,False,True
170,170,37.036380767822266,3.661165952682495,0.3579082489013672,0.21687819063663483,0.2159770131111145,12.544906616210938,0.40682461857795715,0.00884923804551363,7.82377815246582,1.4907134771347046,20,4,16,False,False,False,True
175,175,36.91827392578125,3.647315263748169,0.35965049266815186,0.2173958718776703,0.21664658188819885,12.656013488769531,0.40485629439353943,0.008290279656648636,7.823811054229736,1.4498881101608276,20,4,16,False,False,False,True
180,180,36.6782112121582,3.6347157955169678,0.3612297475337982,0.2178492248058319,0.21722684800624847,12.764875411987305,0.40306559205055237,0.007695342414081097,7.8287353515625,1.4789323806762695,20,4,16,False,False,False,True
185,185,36.683624267578125,3.6221914291381836,0.3612278401851654,0.21814018487930298,0.21764609217643738,12.857322692871094,0.40175434947013855,0.006644643843173981,7.849783420562744,1.4169219732284546,20,4,16,False,False,False,True
190,190,36.46701431274414,3.612419366836548,0.3613063395023346,0.2191288024187088,0.21875537931919098,12.952295303344727,0.39942416548728943,0.005085434764623642,7.869894504547119,1.4424632787704468,20,4,16,False,False,False,True
195,195,36.289432525634766,3.600799560546875,0.36123305559158325,0.2204093337059021,0.22017979621887207,13.042503356933594,0.3969312608242035,0.0037735416553914547,7.892764091491699,1.4262882471084595,20,4,16,False,False,False,True
200,200,36.22030258178711,3.589200735092163,0.36142030358314514,0.2228468954563141,0.22275316715240479,13.109109878540039,0.3930458724498749,0.0025721692945808172,7.888209819793701,1.2617735862731934,20,4,16,False,False,False,True
205,205,35.99793243408203,3.5789589881896973,0.36400607228279114,0.22686757147312164,0.2268613874912262,13.156959533691406,0.3876228928565979,0.0015923915198072791,7.865599155426025,1.9217594861984253,20,4,16,False,False,False,True
210,210,35.87369155883789,3.5667598247528076,0.3722165524959564,0.23309175670146942,0.23307570815086365,13.177600860595703,0.38071802258491516,0.0009429384954273701,7.821929454803467,1.5164954662322998,20,4,16,False,False,False,True
215,215,35.77680587768555,3.5525574684143066,0.38294804096221924,0.24099135398864746,0.24089287221431732,13.171672821044922,0.3735951781272888,0.0005747596151195467,7.757826328277588,1.1498347520828247,20,4,16,False,False,False,True
220,220,35.52665328979492,3.5346860885620117,0.39808163046836853,0.25094491243362427,0.250731498003006,13.123245239257812,0.36521947383880615,0.0003691490855999291,7.675146102905273,1.343407392501831,20,4,16,False,False,False,True
225,225,35.40213394165039,3.5215656757354736,0.413446843624115,0.26120445132255554,0.26083260774612427,13.06918716430664,0.35839173197746277,0.000242373687797226,7.6041412353515625,1.4075984954833984,20,4,16,False,False,False,True
230,230,35.30583953857422,3.5133256912231445,0.42449501156806946,0.2684720754623413,0.26804670691490173,13.023548126220703,0.3559662401676178,0.00016441341722384095,7.574867248535156,1.7542623281478882,20,4,16,False,False,False,True
235,235,35.08378219604492,3.507161855697632,0.42981868982315063,0.27036941051483154,0.26990020275115967,12.984018325805664,0.35857251286506653,0.00012340073590166867,7.587490081787109,1.6658533811569214,20,4,16,False,False,False,True
240,240,35.045650482177734,3.5034518241882324,0.431640625,0.2699035108089447,0.26942285895347595,12.958045959472656,0.3632678687572479,9.975991997634992e-05,7.6234941482543945,2.0015316009521484,20,4,16,False,False,False,True
245,245,34.951507568359375,3.499495029449463,0.4336094856262207,0.27169039845466614,0.2712002098560333,12.916553497314453,0.36629796028137207,8.32561927381903e-05,7.667135238647461,1.5179178714752197,20,4,16,False,False,False,True
250,250,34.86972427368164,3.4968032836914062,0.43510836362838745,0.2742851674556732,0.2738029956817627,12.856725692749023,0.3686745762825012,7.336360431509092e-05,7.714607238769531,1.5655773878097534,20,4,16,False,False,False,True
255,255,34.7759895324707,3.495988368988037,0.43534281849861145,0.2764430642127991,0.275973379611969,12.799318313598633,0.37075236439704895,6.733080954290926e-05,7.756481170654297,2.3540878295898438,20,4,16,False,False,False,True
260,260,34.74699401855469,3.4952476024627686,0.4331292510032654,0.2769649028778076,0.27651819586753845,12.749773025512695,0.37384772300720215,6.449122884077951e-05,7.8098297119140625,1.5354809761047363,20,4,16,False,False,False,True
265,265,34.63713836669922,3.492661952972412,0.43040627241134644,0.2764579951763153,0.2760486602783203,12.71369743347168,0.3779417872428894,6.229809514479712e-05,7.871510982513428,1.6204941272735596,20,4,16,False,False,False,True
270,270,34.63100051879883,3.491065740585327,0.42797407507896423,0.2770203948020935,0.27662885189056396,12.665227890014648,0.3804756999015808,6.174931331770495e-05,7.925539016723633,1.5986485481262207,20,4,16,False,False,False,True
275,275,34.63340759277344,3.4922056198120117,0.42547115683555603,0.2785806357860565,0.27815088629722595,12.617794036865234,0.38066306710243225,6.035761543898843e-05,7.9595537185668945,0.5925590991973877,20,4,16,False,False,False,True
280,280,34.437721252441406,3.4939489364624023,0.4214116334915161,0.27942052483558655,0.27893203496932983,12.560121536254883,0.38236698508262634,6.116909207776189e-05,7.9902143478393555,1.2395522594451904,20,4,16,False,False,False,True
285,285,34.53165054321289,3.4953982830047607,0.41578200459480286,0.279994934797287,0.2794991731643677,12.486665725708008,0.38363587856292725,6.505085184471682e-05,8.018959045410156,1.3811784982681274,20,4,16,False,False,False,True
290,290,34.43706512451172,3.4984307289123535,0.40868133306503296,0.28221458196640015,0.28172892332077026,12.40462875366211,0.3819078207015991,7.053817535052076e-05,8.021318435668945,1.1836570501327515,20,4,16,False,False,False,True
295,295,34.49236297607422,3.5002999305725098,0.4022625684738159,0.28431522846221924,0.28383713960647583,12.33220100402832,0.37999770045280457,7.647024176549166e-05,8.024025917053223,0.8732749223709106,20,4,16,False,False,False,True
300,300,34.44914627075195,3.500335216522217,0.3961719572544098,0.2853219211101532,0.28485792875289917,12.281700134277344,0.3797766864299774,8.235372661147267e-05,8.03541374206543,0.6395734548568726,20,4,16,False,False,False,True
