epoch,optimizer_steps,train_negative_mc_log_posterior_per_path,validation_suffix_nll_per_exposure,validation_prefix_cluster_entropy,validation_prior_attention_diagonal,validation_prefix_posterior_attention_diagonal,mean_matrix_hyperprior_penalty,mean_abs_mean_matrix_minus_identity,minimum_mean_matrix_eigenvalue,maximum_mean_matrix_eigenvalue,gradient_norm,degrees_of_freedom,train_samples,validation_samples,uses_local_w_parameters,uses_elbo,uses_lal_logic,w_is_integrated_by_monte_carlo
60,60,37.314353942871094,3.8034119606018066,0.589060366153717,0.4233735501766205,0.4226547181606293,3.7985963821411133,0.20867978036403656,0.10888175666332245,5.286338806152344,6.727645397186279,20,4,16,False,False,False,True
65,65,36.737144470214844,3.791121482849121,0.5297266244888306,0.4127900302410126,0.4124910235404968,4.375836372375488,0.22060859203338623,0.0787326991558075,5.524148464202881,10.555893898010254,20,4,16,False,False,False,True
70,70,36.64119338989258,3.7755866050720215,0.49754300713539124,0.40420210361480713,0.4041624367237091,4.955301284790039,0.23044614493846893,0.05857476964592934,5.734682559967041,4.084331035614014,20,4,16,False,False,False,True
75,75,36.40268325805664,3.7863781452178955,0.467001348733902,0.39729687571525574,0.3975139558315277,5.484382629394531,0.23774968087673187,0.04547793045639992,5.912517070770264,4.665186882019043,20,4,16,False,False,False,True
80,80,36.13880920410156,3.7849369049072266,0.45396000146865845,0.39143550395965576,0.39193814992904663,5.926116943359375,0.2450689822435379,0.03643321990966797,6.060014724731445,11.579108238220215,20,4,16,False,False,False,True
85,85,36.02699279785156,3.7768304347991943,0.44278353452682495,0.3856472969055176,0.3861885070800781,6.304658889770508,0.2507275938987732,0.02975855953991413,6.140290260314941,18.06050682067871,20,4,16,False,False,False,True
90,90,36.0837516784668,3.7831404209136963,0.44013267755508423,0.38087165355682373,0.3810892403125763,6.631171226501465,0.25186631083488464,0.0247966255992651,6.160511016845703,16.642160415649414,20,4,16,False,False,False,True
95,95,35.92805862426758,3.7760748863220215,0.44452422857284546,0.3765547573566437,0.3764711022377014,6.928035736083984,0.25288134813308716,0.021497655659914017,6.1720123291015625,6.681194305419922,20,4,16,False,False,False,True
100,100,35.740684509277344,3.7782654762268066,0.4397963583469391,0.3723122477531433,0.372142493724823,7.196331977844238,0.25464361906051636,0.02010336145758629,6.206408500671387,12.719549179077148,20,4,16,False,False,False,True
105,105,35.566749572753906,3.781522512435913,0.4432142376899719,0.36879587173461914,0.36856430768966675,7.419081687927246,0.2553437650203705,0.020255716517567635,6.237318515777588,10.66815185546875,20,4,16,False,False,False,True
110,110,35.41611862182617,3.783886194229126,0.4501809775829315,0.36517927050590515,0.36485570669174194,7.611989974975586,0.2567971646785736,0.020825998857617378,6.245400428771973,2.9105963706970215,20,4,16,False,False,False,True
115,115,35.24466323852539,3.780881404876709,0.4516153931617737,0.3608342111110687,0.36038893461227417,7.771205902099609,0.2598581910133362,0.021472718566656113,6.252121448516846,7.729360580444336,20,4,16,False,False,False,True
120,120,35.266971588134766,3.7851109504699707,0.45075905323028564,0.35576099157333374,0.35509639978408813,7.907724380493164,0.2638089656829834,0.021483467891812325,6.232865333557129,2.4435863494873047,20,4,16,False,False,False,True
125,125,35.0456428527832,3.788445472717285,0.4389418363571167,0.34861475229263306,0.34788164496421814,8.082918167114258,0.2698362171649933,0.020941995084285736,6.2196526527404785,3.746595859527588,20,4,16,False,False,False,True
130,130,34.97251892089844,3.7604944705963135,0.42793816328048706,0.3444885015487671,0.3436015546321869,8.238016128540039,0.27078762650489807,0.021120650693774223,6.153349876403809,16.658933639526367,20,4,16,False,False,False,True
135,135,34.94289016723633,3.7514424324035645,0.42094963788986206,0.3428012430667877,0.3417607247829437,8.351118087768555,0.2705429494380951,0.021053237840533257,6.0619049072265625,24.902820587158203,20,4,16,False,False,False,True
140,140,34.62883758544922,3.765716552734375,0.4146420359611511,0.34092503786087036,0.33978691697120667,8.435194969177246,0.2722214460372925,0.020997876301407814,6.000214576721191,12.066099166870117,20,4,16,False,False,False,True
