epoch,optimizer_steps,train_negative_log_likelihood_per_path,validation_suffix_nll_per_exposure,validation_prefix_posterior_entropy,gradient_norm,uses_elbo,uses_lal_logic
5,5,51.965755462646484,5.619653224945068,1.0985223054885864,17.005447387695312,False,False
10,10,50.04766845703125,5.3469038009643555,1.0984933376312256,15.184070587158203,False,False
15,15,47.8820686340332,5.037424564361572,1.0984458923339844,11.919721603393555,False,False
20,20,46.45219421386719,4.795191287994385,1.0980606079101562,8.278030395507812,False,False
25,25,45.669498443603516,4.604652404785156,1.094721794128418,11.019617080688477,False,False
30,30,44.202880859375,4.441047668457031,1.0849823951721191,7.910930633544922,False,False
35,35,42.40678405761719,4.237130165100098,1.0425500869750977,10.31633186340332,False,False
40,40,39.788970947265625,3.9398703575134277,0.9035495519638062,8.610550880432129,False,False
45,45,38.760066986083984,3.9041409492492676,0.6775155663490295,7.578433036804199,False,False
50,50,38.49665069580078,3.8610823154449463,0.6828967332839966,7.9993791580200195,False,False
55,55,38.12900924682617,3.8211634159088135,0.7565416693687439,3.6620891094207764,False,False
60,60,37.925994873046875,3.8062663078308105,0.7403030395507812,4.999743461608887,False,False
65,65,37.44013977050781,3.7822425365448,0.690974771976471,4.067877769470215,False,False
70,70,36.92052459716797,3.724674701690674,0.6788147687911987,4.782989978790283,False,False
75,75,36.30176544189453,3.652864456176758,0.7066296339035034,3.6449756622314453,False,False
80,80,36.01663589477539,3.6443583965301514,0.7015349268913269,5.199863910675049,False,False
85,85,35.71907043457031,3.6294753551483154,0.6465601921081543,4.681266784667969,False,False
90,90,35.554718017578125,3.6035168170928955,0.6281924843788147,3.652538776397705,False,False
95,95,35.23271942138672,3.5993902683258057,0.6529212594032288,2.843601703643799,False,False
100,100,35.16482925415039,3.6102819442749023,0.6628281474113464,2.2428386211395264,False,False
105,105,34.88472366333008,3.6025097370147705,0.635249137878418,2.6796586513519287,False,False
110,110,34.793548583984375,3.5931737422943115,0.6159907579421997,2.667849540710449,False,False
115,115,34.733829498291016,3.5933942794799805,0.6201512217521667,2.40678071975708,False,False
120,120,34.68870162963867,3.5897631645202637,0.6234952211380005,1.8188036680221558,False,False
125,125,34.52546310424805,3.581392288208008,0.6200947761535645,1.9345678091049194,False,False
130,130,34.477996826171875,3.5751330852508545,0.6220353245735168,4.27960729598999,False,False
135,135,34.19066619873047,3.564920663833618,0.6292575597763062,3.3983395099639893,False,False
140,140,34.31312561035156,3.5644490718841553,0.6233643889427185,4.4143829345703125,False,False
145,145,34.08355712890625,3.57238507270813,0.6263761520385742,5.382848262786865,False,False
150,150,34.099185943603516,3.5782599449157715,0.6384644508361816,2.547086000442505,False,False
155,155,34.009525299072266,3.571922779083252,0.6338085532188416,5.8194451332092285,False,False
160,160,33.88562774658203,3.5754189491271973,0.6445472836494446,4.139755725860596,False,False
165,165,33.926368713378906,3.591165781021118,0.6494930982589722,3.938589572906494,False,False
170,170,33.73826217651367,3.5816709995269775,0.6472798585891724,2.56390118598938,False,False
175,175,33.68076705932617,3.586703062057495,0.6500270962715149,3.8856372833251953,False,False
180,180,33.49843978881836,3.5881717205047607,0.6425950527191162,2.6995954513549805,False,False
185,185,33.44947052001953,3.614110231399536,0.647425651550293,5.844099044799805,False,False
190,190,33.50646209716797,3.617757558822632,0.6393450498580933,2.707946300506592,False,False
195,195,33.41112518310547,3.617870807647705,0.6452159285545349,3.0478341579437256,False,False
200,200,33.22825241088867,3.6154158115386963,0.636061429977417,8.819893836975098,False,False
205,205,33.26457595825195,3.633042812347412,0.6339564919471741,4.496720314025879,False,False
210,210,33.11835861206055,3.6259970664978027,0.6289893388748169,4.072044372558594,False,False
215,215,33.0984992980957,3.642404079437256,0.633400022983551,3.8233590126037598,False,False
220,220,32.98210144042969,3.634577512741089,0.6192899346351624,5.8089799880981445,False,False
225,225,32.8882942199707,3.623967170715332,0.6116310954093933,6.3716607093811035,False,False
230,230,32.84160232543945,3.643615484237671,0.6148310899734497,8.944847106933594,False,False
235,235,32.9658203125,3.6478943824768066,0.5970869064331055,13.216055870056152,False,False
240,240,32.86540985107422,3.669034242630005,0.6012011766433716,6.377636432647705,False,False
245,245,32.504112243652344,3.671157121658325,0.6085692644119263,3.4225571155548096,False,False
250,250,32.646018981933594,3.6658904552459717,0.600197970867157,9.908028602600098,False,False
255,255,32.5406379699707,3.662388324737549,0.5909677743911743,6.294853210449219,False,False
260,260,32.56214904785156,3.67645001411438,0.5780748724937439,5.0315985679626465,False,False
265,265,32.414608001708984,3.7015130519866943,0.5733628273010254,6.3703436851501465,False,False
270,270,32.305572509765625,3.6957950592041016,0.5644574761390686,14.77830982208252,False,False
275,275,32.14554214477539,3.6997339725494385,0.56145179271698,8.893030166625977,False,False
280,280,32.09975051879883,3.703670024871826,0.5497971177101135,7.119388580322266,False,False
285,285,31.90326499938965,3.709052562713623,0.5542482137680054,7.200155735015869,False,False
290,290,32.00371551513672,3.726576089859009,0.5478847622871399,7.513561248779297,False,False
295,295,31.636749267578125,3.7427096366882324,0.5398353934288025,10.394315719604492,False,False
300,300,31.844980239868164,3.7429070472717285,0.5417356491088867,7.550692558288574,False,False
